"Annabelle: Creation","tt5140878"
"Lion","tt3741834"
"Cyber Bully","tt1930315"
"Pride & Prejudice","tt0414387"
"Ocean's Eight","tt5164214"
"Eternals","tt9032400"
"Pirates of the Caribbean: The Curse of the Black Pearl","tt0325980"
"Scrooged","tt0096061"
"The World's End","tt1213663"
"Penguins of Madagascar","tt1911658"
"Kill Bill: Vol. 2","tt0378194"
"John Wick","tt2911666"
"The Princess and the Frog","tt0780521"
"Blood Simple","tt0086979"
"Marriage Story","tt7653254"
"Blade Runner 2049","tt1856101"
"Ben-Hur","tt0052618"
"Anchorman: The Legend of Ron Burgundy","tt0357413"
"Rogue One: A Star Wars Story","tt3748528"
"The Fog","tt0432291"
"Kung Pow: Enter the Fist","tt0240468"
"Judgment at Nuremberg","tt0055031"
"Husbands and Wives","tt0104466"
"The Killer","tt0097202"
"Alvin and the Chipmunks: The Squeakquel","tt1231580"
"Gravity","tt1454468"
"Untamed Heart","tt0108451"
"Caddyshack","tt0080487"
"Airplane II: The Sequel","tt0083530"
"Dances with Wolves","tt0099348"
"Million Dollar Baby","tt0405159"
"Jules and Jim","tt0055032"
"The Office","tt0386676"
"Criminal Minds","tt0452046"
"North by Northwest","tt0053125"
"Monster-in-Law","tt0369735"
"Harry Potter and the Chamber of Secrets","tt0295297"
"The Voices","tt1567437"
"The Woman in Black","tt1596365"
"The Circle","tt4287320"
"Highlander II: The Quickening","tt0102034"
"How to Train Your Dragon 2","tt1646971"
"The Dark Knight Rises","tt1345836"
"CODA","tt10366460"
"Pulp Fiction","tt0110912"
"Lucifer","tt4052886"
"The Perfect Score","tt0314498"
"2001: A Space Odyssey","tt0062622"
"Demon Slayer: Kimetsu no Yaiba - Mt. Natagumo Arc","tt14888874"
"Wonder Woman","tt0451279"
"Rumble in the Bronx","tt0113326"
"Planet of the Apes","tt0133152"
"The Lost Boys","tt0093437"
"Parasite","tt6751668"
"Interstellar","tt0816692"
"Avengers: Endgame","tt4154796"
"Raja Hindustani","tt0117437"
"Satan","tt0450843"
"Mr. Robot","tt4158110"
"The Matrix Revolutions","tt0242653"
"Coco","tt2380307"
"Day Watch","tt0409904"
"X-Men: The Last Stand","tt0376994"
"The Departed","tt0407887"
"Pain and Glory","tt8291806"
"Broadchurch","tt2249364"
"It Comes at Night","tt4695012"
"Office Space","tt0151804"
"Cypher","tt0284978"
"The Ghost and Mrs. Muir","tt0039420"
"Sunshine","tt0448134"
"RICO","tt3895284"
"Vikings","tt2306299"
"House of Cards","tt1856010"
"Children of Paradise","tt0037674"
"First Knight","tt0113071"
"Sanam Teri Kasam","tt5255710"
"The Ugly Truth","tt1142988"
"Drive Me Crazy","tt0164114"
"Home","tt2224026"
"The Powerpuff Girls Movie","tt0289408"
"To'hajiilee","tt2301449"
"Forgetting Sarah Marshall","tt0800039"
"Home Alone 2: Lost in New York","tt0104431"
"Commendatori","tt0705237"
"Ant-Man","tt0478970"
"Easy A","tt1282140"
"Funny People","tt1201167"
"Corpse Bride","tt0121164"
"Vertigo","tt0052357"
"Wonder Woman","tt0451279"
"Zero Dark Thirty","tt1790885"
"Night and Fog","tt0048434"
"The Vampire Diaries","tt1405406"
"Only Murders in the Building","tt12851524"
"Shrek Forever After","tt0892791"
"Toy Story 3","tt0435761"
"A Pigeon Sat on a Branch Reflecting on Existence","tt1883180"
"Hannibal","tt0212985"
"Don't Look Up","tt11286314"
"The Conjuring 2","tt3065204"
"The Hills Have Eyes","tt0077681"
"A Dangerous Method","tt1571222"
"The Grinch","tt2709692"
"Independence Day","tt0116629"
"Cube","tt0123755"
"Everything Everywhere All at Once","tt6710474"
"Maverick","tt0110478"
"The Loft","tt1850397"
"Goodfellas","tt0099685"
"True Grit","tt1403865"
"Run","tt8633478"
"The Cloverfield Paradox","tt2548396"
"The Wizard of Oz","tt0032138"
"Singin' in the Rain","tt0045152"
"Unorthodox","tt9815454"
"The Witcher","tt5180504"
"Madagascar: Escape 2 Africa","tt0479952"
"The Emperor's New Groove","tt0120917"
"The Three Burials of Melquiades Estrada","tt0419294"
"Dum Laga Ke Haisha","tt3495030"
"The Devil's Advocate","tt0118971"
"The Matrix Resurrections","tt10838180"
"1917","tt8579674"
"Adventures in Babysitting","tt0092513"
"Re-Animator","tt0089885"
"K.G.F: Chapter 2","tt10698680"
"House","tt0412142"
"Transformers","tt0418279"
"Veep","tt1759761"
"Footloose","tt0087277"
"Infernal Affairs II","tt0369060"
"Escape Plan","tt1211956"
"RoboCop","tt0093870"
"Grey's Anatomy","tt0413573"
"Heat","tt0113277"
"The Hills Have Eyes","tt0454841"
"The Woman in Black","tt1596365"
"Magnolia","tt0175880"
"Forrest Gump","tt0109830"
"Resident Evil","tt0120804"
"My Fake Fiancé","tt1319746"
"The A-Team","tt0429493"
"Constantine","tt0360486"
"My Blue Heaven","tt0100212"
"Scandal","tt1837576"
"Hannibal Rising","tt0367959"
"The Dark Knight Rises","tt1345836"
"Akame ga Kill!","tt3742982"
"Glen or Glenda","tt0045826"
"The Imitation Game","tt2084970"
"Heat","tt0113277"
"One Punch Man","tt4508902"
"After We Fell","tt13069986"
"The Opposite","tt0697744"
"The Grand Budapest Hotel","tt2278388"
"Pathfinder","tt0446013"
"Desperados","tt1545304"
"Twilight Zone: The Movie","tt0086491"
"127 Hours","tt1542344"
"Darkest Hour","tt4555426"
"Kick-Ass","tt1250777"
"No Country for Old Men","tt0477348"
"Don't Look Up","tt11286314"
"Ponyo","tt0876563"
"Blues Brothers 2000","tt0118747"
"Anchorman: The Legend of Ron Burgundy","tt0357413"
"365 Days: This Day","tt12996154"
"The Matrix","tt0133093"
"Bolt","tt0397892"
"No Country for Old Men","tt0477348"
"Three Days of the Condor","tt0073802"
"Man of Steel","tt0770828"
"Youth in Revolt","tt0403702"
"In Time","tt1637688"
"The Big Lebowski","tt0118715"
"Home Alone","tt0099785"
"Deliverance","tt0068473"
"Umma","tt13235822"
"The Apartment","tt0053604"
"Satyamev Jayate","tt2360717"
"The Quiet American","tt0258068"
"Pirates of the Caribbean: The Curse of the Black Pearl","tt0325980"
"Home Alone 2: Lost in New York","tt0104431"
"Mortal Wound","tt14781024"
"A Devil of My Word","tt8253126"
"Unknown","tt1401152"
"The Breakfast Club","tt0088847"
"Raging Bull","tt0081398"
"Cape Fear","tt0055824"
"Only Lovers Left Alive","tt1714915"
"Poltergeist","tt0084516"
"Sicario","tt3397884"
"Memento","tt0209144"
"You Don't Mess with the Zohan","tt0960144"
"Wonder Woman 1984","tt7126948"
"Serenity","tt0379786"
"Iron Man 2","tt1228705"
"The Breakfast Club","tt0088847"
"Guardians of the Galaxy Vol. 2","tt3896198"
"Blood Diamond","tt0450259"
"Memento","tt0209144"
"The Book Thief","tt0816442"
"How to Train Your Dragon 2","tt1646971"
"Rocky III","tt0084602"
"Sound of Metal","tt5363618"
"Hard Target 2","tt5241578"
"Tolkien","tt3361792"
"Don't Move","tt0330702"
"Grace","tt1220213"
"The Heroes","tt7657124"
"Forrest Gump","tt0109830"
"Diary of the Dead","tt0848557"
"Kahaani","tt1821480"
"Role Models","tt0430922"
"Inglourious Basterds","tt0361748"
"Baby Driver","tt3890160"
"The Lord of the Rings: The Fellowship of the Ring","tt0120737"
"Manchester by the Sea","tt4034228"
"30 Rock","tt0496424"
"Xiaolin Showdown","tt0386993"
"Heat","tt0113277"
"The Boy Next Door","tt3181822"
"Kong: Skull Island","tt3731562"
"30 Minutes or Less","tt1622547"
"The Invisible Man","tt1051906"
"Legends of the Fall","tt0110322"
"The Hobbit: An Unexpected Journey","tt0903624"
"Terminator 2: Judgment Day","tt0103064"
"The Two Popes","tt8404614"
"The Endless","tt3986820"
"American Psycho","tt0144084"
"Cobra Kai","tt7221388"
"The Bourne Identity","tt0258463"
"Without Remorse","tt0499097"
"Guardians of the Galaxy","tt2015381"
"Hatchet","tt0422401"
"Batman v Superman: Dawn of Justice","tt2975590"
"Up","tt1049413"
"Atypical","tt6315640"
"Snowpiercer","tt1706620"
"Like Crazy","tt1758692"
"Sherlock","tt1475582"
"Planet of the Apes","tt0133152"
"The Cocoanuts","tt0019777"
"Yellowstone","tt4236770"
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","tt0363771"
"Chocolat","tt0241303"
"Female Trouble","tt0072979"
"The Notebook","tt0332280"
"Weird Science","tt0090305"
"Juno","tt0467406"
"2001: A Space Odyssey","tt0062622"
"Friday the 13th Part III","tt0083972"
"Wedding Crashers","tt0396269"
"On the Town","tt0041716"
"Deadly Blessing","tt0082245"
"Vizontele","tt0270053"
"The X-Files","tt0106179"
"Fight Club","tt0137523"
"Little Darlings","tt0081060"
"American Gangster","tt0765429"
"Paranoid Park","tt0842929"
"Da 5 Bloods","tt9777644"
"The Wizard of Oz","tt0032138"
"Transformers","tt0418279"
"A Fistful of Dollars","tt0058461"
"The Verdict","tt0084855"
"Rules of Engagement","tt0160797"
"Rob Roy","tt0114287"
"Tenet","tt6723592"
"Old School","tt0302886"
"Million Dollar Baby","tt0405159"
"Aladdin","tt0103639"
"The Silence of the Lambs","tt0102926"
"Brawl in Cell Block 99","tt5657856"
"The Impossible","tt1649419"
"The Orphanage","tt0464141"
"Inside Out","tt2096673"
"Flipped","tt0817177"
"Kung Fury","tt3472226"
"The A-Team","tt0429493"
"Tár","tt14444726"
"First Strike","tt0116704"
"Hall Pass","tt0480687"
"Finding Nemo","tt0266543"
"Star Wars: Episode V - The Empire Strikes Back","tt0080684"
"Playtime","tt0062136"
"Dissonance Theory","tt4625862"
"First Man","tt1213641"
"Forrest Gump","tt0109830"
"City of God","tt0317248"
"The Addams Family","tt0101272"
"Suicide Squad","tt1386697"
"After Life","tt8398600"
"Solace","tt1291570"
"Burn After Reading","tt0887883"
"Wolf Pack","tt15487922"
"Judgment at Nuremberg","tt0055031"
"The Bridge on the River Kwai","tt0050212"
"I Am Legend","tt0480249"
"Open Grave","tt2071550"
"Jumanji","tt0113497"
"Significant Other","tt15353964"
"First Man","tt1213641"
"Valentine's Day","tt0817230"
"Raising Arizona","tt0093822"
"Cast Away","tt0162222"
"Tenet","tt6723592"
"Black Hawk Down","tt0265086"
"Haunt","tt6535880"
"Dawn of the Planet of the Apes","tt2103281"
"Cannibal Ferox","tt0082700"
"Sherlock Holmes","tt0988045"
"Tin Cup","tt0117918"
"Four Brothers","tt0430105"
"The Nightmare Before Christmas","tt0107688"
"American Gangster","tt0765429"
"Two Is a Family","tt5078204"
"Ruby Sparks","tt1839492"
"The Lord of the Rings: The Two Towers","tt0167261"
"This Is England","tt0480025"
"The Handmaiden","tt4016934"
"Knocked Up","tt0478311"
"In the Mouth of Madness","tt0113409"
"The Revenant","tt1663202"
"Anastasia","tt0118617"
"The Firm","tt0106918"
"Man on Fire","tt0328107"
"Snatch","tt0208092"
"Divergent","tt1840309"
"Red Eye","tt0421239"
"The Lost World: Jurassic Park","tt0119567"
"Henry: Portrait of a Serial Killer","tt0099763"
"The Rainmaker","tt0119978"
"The White Tiger","tt6571548"
"Room","tt3170832"
"Django Unchained","tt1853728"
"The Lord of the Rings: The Two Towers","tt0167261"
"Colonia","tt4005402"
"The Longest Day","tt0056197"
"The Maid","tt1187044"
"Bob's Burgers","tt1561755"
"Iron Man","tt0371746"
"Princess Mononoke","tt0119698"
"The Neon Demon","tt1974419"
"Rocketman","tt2066051"
"Spy Kids","tt0227538"
"Halo 3","tt0494232"
"True Lies","tt0111503"
"V for Vendetta","tt0434409"
"Kelly's Heroes","tt0065938"
"Proof","tt0377107"
"Elektra","tt0357277"
"Jason X","tt0211443"
"Child's Play","tt0094862"
"The Lodge","tt7347846"
"Coco","tt2380307"
"Little Big League","tt0110363"
"Sons of Anarchy","tt1124373"
"Take Me","tt6598626"
"The Rock","tt0117500"
"Ted","tt1637725"
"Keeping Up Appearances","tt0098837"
"Tropic Thunder","tt0942385"
"Thalaivi","tt10152736"
"Baby Driver","tt3890160"
"Gangs of Wasseypur","tt1954470"
"The Divergent Series: Insurgent","tt2908446"
"Shaolin Soccer","tt0286112"
"Avengers: Age of Ultron","tt2395427"
"Get Smart","tt0425061"
"South Central","tt0105450"
"Inherit the Earth","tt10717932"
"Ip Man: The Final Fight","tt2495118"
"Inception","tt1375666"
"Dirty Grandpa","tt1860213"
"National Treasure: Book of Secrets","tt0465234"
"The Shape of Water","tt5580390"
"A Bridge Too Far","tt0075784"
"King Kong","tt0360717"
"The Dark Knight","tt0468569"
"Wonder Woman","tt0451279"
"Juno","tt0467406"
"Thor: The Dark World","tt1981115"
"Mudbound","tt2396589"
"San Andreas","tt2126355"
"Black Book","tt0389557"
"Transformers: Dark of the Moon","tt1399103"
"Last Action Hero","tt0107362"
"Sarkaru Vaari Paata","tt12422308"
"Mr. Jones","tt0107611"
"Machete","tt0985694"
"Recep Ivedik 2","tt1373215"
"xXx: State of the Union","tt0329774"
"The Impossible","tt1649419"
"The Terminal","tt0362227"
"The 400 Blows","tt0053198"
"The Girl with the Dragon Tattoo","tt1568346"
"Big Hero 6","tt2245084"
"Death Becomes Her","tt0104070"
"Carrie","tt1939659"
"Star Wars: Episode VI - Return of the Jedi","tt0086190"
"The Perfect Storm","tt0177971"
"Ferris Bueller's Day Off","tt0091042"
"Servant","tt8068860"
"Badla","tt8130968"
"Preacher","tt5016504"
"Man on Fire","tt0328107"
"Spaceballs","tt0094012"
"Spider-Man","tt0145487"
"Sing Street","tt3544112"
"Plan and Execution","tt12187040"
"Four Christmases","tt0369436"
"Years and Years","tt8694364"
"Rampart","tt1640548"
"V for Vendetta","tt0434409"
"All Good Things","tt1175709"
"Nightmare Alley","tt7740496"
"Blade Runner 2049","tt1856101"
"The Big Short","tt1596363"
"Harley Davidson and the Marlboro Man","tt0102005"
"Time Lapse","tt2669336"
"The 12th Man","tt3300980"
"Valentine","tt0242998"
"Jackass 4.5","tt18258584"
"The Sixth Sense","tt0167404"
"Starship Troopers","tt0120201"
"Dark","tt5753856"
"Layer Cake","tt0375912"
"American Sniper","tt2179136"
"Trace Decay","tt4458814"
"Kung Fu Panda","tt0441773"
"Shortbus","tt0367027"
"Lolita","tt0119558"
"The Clearing","tt0331952"
"Planet Earth","tt0795176"
"Fight Club","tt0137523"
"The Pursuit of Happyness","tt0454921"
"Family Guy","tt0182576"
"Nightmare Alley","tt7740496"
"Twilight","tt1099212"
"World War Z","tt0816711"
"Sabrina","tt0114319"
"Annihilation","tt2798920"
"Forever","tt3487382"
"The Polar Express","tt0338348"
"11.22.63","tt2879552"
"Hamilton: In the Interest of the Nation","tt1856014"
"Interstellar","tt0816692"
"The Master","tt1560747"
"Prey","tt11866324"
"Haute Cuisine","tt2094877"
"Three Billboards Outside Ebbing, Missouri","tt5027774"
"Life","tt5442430"
"In Bruges","tt0780536"
"Solo: A Star Wars Story","tt3778644"
"Children of Men","tt0206634"
"Pain & Gain","tt1980209"
"Man of Tai Chi","tt2016940"
"The Witch","tt4263482"
"Inception","tt1375666"
"The Holiday","tt0457939"
"Toy Story 2","tt0120363"
"Detachment","tt1683526"
"Casino Royale","tt0381061"
"101 Dalmatians 2: Patch's London Adventure","tt0324941"
"Django Unchained","tt1853728"
"PK","tt2338151"
"It's a Wonderful Life","tt0038650"
"Frailty","tt0264616"
"Machete","tt0985694"
"Four Lions","tt1341167"
"Harry Potter and the Goblet of Fire","tt0330373"
"Rogue One: A Star Wars Story","tt3748528"
"47 Meters Down: Uncaged","tt7329656"
"Lupin","tt2531336"
"Wristcutters: A Love Story","tt0477139"
"Evangelion: 2.0 You Can (Not) Advance","tt0860906"
"The Hunchback of Notre Dame","tt0116583"
"Sully","tt3263904"
"eps3.7_dont-delete-me.ko","tt6635212"
"Catch Me If You Can","tt0264464"
"Teenage Mutant Ninja Turtles","tt1291150"
"Everybody Wants Some!!","tt2937696"
"Bachelorette","tt1920849"
"Goof Troop","tt0103428"
"Le Havre","tt1508675"
"Pirates of the Caribbean: At World's End","tt0449088"
"Practical Magic","tt0120791"
"Demolition Man","tt0106697"
"Sleepy Hollow","tt0162661"
"The Dreamers","tt0309987"
"The Promised Neverland","tt8788458"
"Alita: Battle Angel","tt0437086"
"Breakfast at Tiffany's","tt0054698"
"Lies and Alibis","tt0409681"
"Se7en","tt0114369"
"Mr. Nobody","tt0485947"
"War of the Worlds","tt0407304"
"Lilo & Stitch","tt0275847"
"The Kingsroad","tt1668746"
"The Killing of a Sacred Deer","tt5715874"
"Batman: Bad Blood","tt4870838"
"Hancock","tt0448157"
"Saving Mr. Banks","tt2140373"
"I Can't Think Straight","tt0830570"
"12 Years a Slave","tt2024544"
"If Anything Happens I Love You","tt11768948"
"Oblivion","tt1483013"
"The Fall of the Roman Empire","tt0058085"
"Avatar","tt0499549"
"Marie Antoinette","tt0422720"
"The Dark Knight Rises","tt1345836"
"The Shrine","tt1341710"
"Top Gun: Maverick","tt1745960"
"Nightcrawler","tt2872718"
"The Bicameral Mind","tt5229638"
"The Big Short","tt1596363"
"Joy","tt2446980"
"Kill Bill: Vol. 1","tt0266697"
"The Theory of Everything","tt2980516"
"Bohemian Rhapsody","tt1727824"
"Three Billboards Outside Ebbing, Missouri","tt5027774"
"The Silence of the Lambs","tt0102926"
"Snow White and the Huntsman","tt1735898"
"Minions: The Rise of Gru","tt5113044"
"Monty Python and the Holy Grail","tt0071853"
"Inception","tt1375666"
"Requiem for a Dream","tt0180093"
"Old School","tt0302886"
"Dexter","tt0773262"
"The Book of Boba Fett","tt13668894"
"The Fortune Cookie","tt0060424"
"The Lord of the Rings: The Fellowship of the Ring","tt0120737"
"What Lies Beneath","tt0161081"
"Dumb and Dumber","tt0109686"
"Crazy, Stupid, Love.","tt1570728"
"Superbabies: Baby Geniuses 2","tt0270846"
"Wanted","tt0493464"
"Harry Potter and the Chamber of Secrets","tt0295297"
"A Priest Walks Into a Bar","tt4952856"
"Goblin Slayer","tt8690728"
"The Lives of Others","tt0405094"
"Vinland Saga","tt10233448"
"Losers' Club","tt1808223"
"Up","tt1049413"
"The Lords of Salem","tt1731697"
"Midnight Cowboy","tt0064665"
"American Sniper","tt2179136"
"The 400 Blows","tt0053198"
"Humshakals","tt3036740"
"Mongol: The Rise of Genghis Khan","tt0416044"
"Forrest Gump","tt0109830"
"Prison Break","tt0455275"
"Gods of Egypt","tt2404233"
"Trainwreck: Woodstock '99","tt21217912"
"Boogie Nights","tt0118749"
"A Dangerous Method","tt1571222"
"Roswell","tt0201391"
"The Loved Ones","tt1316536"
"The Man Who Knew Too Much","tt0049470"
"The Valet","tt0449851"
"X2: X-Men United","tt0290334"
"Ghosts of Girlfriends Past","tt0821640"
"Arrival","tt2543164"
"The Dark Knight Rises","tt1345836"
"Super Size Me","tt0390521"
"It","tt1396484"
"Sherlock","tt1475582"
"Bull Durham","tt0094812"
"Case 39","tt0795351"
"Seven Pounds","tt0814314"
"Pina","tt1440266"
"Daredevil","tt0287978"
"Reversal of Fortune","tt0100486"
"A Silent Voice: The Movie","tt5323662"
"Mission: Impossible - Rogue Nation","tt2381249"
"The King's Speech","tt1504320"
"Jerry Maguire","tt0116695"
"Men in Black","tt0119654"
"Terminator: The Sarah Connor Chronicles","tt0851851"
"The Hobbit: The Desolation of Smaug","tt1170358"
"The Rocker","tt1031969"
"Cosmopolis","tt1480656"
"The One with the Blackout","tt0583579"
"I Saw the Devil","tt1588170"
"Recess","tt0126170"
"Exodus: Gods and Kings","tt1528100"
"Pearl Harbor","tt0213149"
"Predator 2","tt0100403"
"Raising Arizona","tt0093822"
"The Handmaid's Tale","tt5834204"
"Homeland","tt1796960"
"Once Upon a Time in Hollywood","tt7131622"
"Mallrats","tt0113749"
"The Place Beyond the Pines","tt1817273"
"The Machinist","tt0361862"
"Being There","tt0078841"
"Warm Bodies","tt1588173"
"The Divergent Series: Insurgent","tt2908446"
"Back to the Future","tt0088763"
"Home Alone 3","tt0119303"
"Shivers","tt0073705"
"Freddy vs. Jason","tt0329101"
"Nine Perfect Strangers","tt8760932"
"Son of Batman","tt3139072"
"Lost in Space","tt0120738"
"Amélie","tt0211915"
"Extraction","tt8936646"
"The Simpsons","tt0096697"
"The Bourne Supremacy","tt0372183"
"The Pelican Brief","tt0107798"
"The Rum Diary","tt0376136"
"Tenacious D in the Pick of Destiny","tt0365830"
"Broken City","tt1235522"
"Chernobyl","tt7366338"
"Vacation","tt1524930"
"The Five-Year Engagement","tt1195478"
"Anna","tt9842732"
"Mission to Mars","tt0183523"
"Indiana Jones and the Last Crusade","tt0097576"
"Beauty and the Beast","tt2771200"
"Battlestar Galactica: The Plan","tt1286130"
"Star Wars: Episode IV - A New Hope","tt0076759"
"The Following","tt2071645"
"Transporter 3","tt1129442"
"Live Free or Die Hard","tt0337978"
"Breaking Bad","tt0903747"
"Paranoia","tt1413495"
"Malignant","tt3811906"
"Moon Knight","tt10234724"
"Curse of the Pink Panther","tt0085384"
"Men, Women & Children","tt3179568"
"Attack on Titan","tt2560140"
"X-Men: First Class","tt1270798"
"Out of Sight","tt0120780"
"Taxi Driver","tt0075314"
"Dunkirk","tt5013056"
"Unstoppable","tt0477080"
"I Know What You Did Last Summer","tt0119345"
"Woman in Gold","tt2404425"
"Star Wars: Episode VI - Return of the Jedi","tt0086190"
"Stop! Or My Mom Will Shoot","tt0105477"
"Ted","tt1637725"
"She's the Man","tt0454945"
"Cashback","tt0460740"
"EuroTrip","tt0356150"
"Executive Decision","tt0116253"
"Venom","tt1270797"
"Women in Trouble","tt1247704"
"Maps to the Stars","tt2172584"
"A Bridge Too Far","tt0075784"
"300","tt0416449"
"Black Snake Moan","tt0462200"
"Blow Out","tt0082085"
"The Jewel of the Nile","tt0089370"
"Aladdin","tt0103639"
"He Got Game","tt0124718"
"Final Destination","tt0195714"
"Arlington Road","tt0137363"
"Sin City","tt0401792"
"Ted","tt1637725"
"Nothing to Lose","tt0119807"
"The Bourne Identity","tt0258463"
"Transformers","tt0418279"
"Doom","tt0419706"
"La La Land","tt3783958"
"Limitless","tt1219289"
"The School for Good and Evil","tt2935622"
"The Big Lebowski","tt0118715"
"DC League of Super-Pets","tt8912936"
"Limitless","tt1219289"
"Aquaman","tt1477834"
"Rogue One: A Star Wars Story","tt3748528"
"The Silence of the Lambs","tt0102926"
"Younger","tt3288518"
"The Godfather","tt0068646"
"Smiling Friends","tt12074628"
"The Sixth Sense","tt0167404"
"The Little Prince","tt1754656"
"District 9","tt1136608"
"Gulliver's Travels","tt1320261"
"Driving Miss Daisy","tt0097239"
"Sin City","tt0401792"
"Searching","tt7668870"
"Boyhood","tt1065073"
"48 Hrs.","tt0083511"
"Men in Black 3","tt1409024"
"Liar Liar","tt0119528"
"Men in Black 3","tt1409024"
"Terminator 3: Rise of the Machines","tt0181852"
"Dave Chappelle: The Bird Revelation","tt7807000"
"Prison Break","tt0455275"
"Murphy Brown","tt0094514"
"Eli","tt5294518"
"Star Wars: Episode II - Attack of the Clones","tt0121765"
"The Twilight Saga: Breaking Dawn - Part 2","tt1673434"
"Night of the Creeps","tt0091630"
"Uncommon Valor","tt0086508"
"Star Trek Into Darkness","tt1408101"
"Adults in the Room","tt7493370"
"Midnight Cowboy","tt0064665"
"Homeward Bound: The Incredible Journey","tt0107131"
"Neon Genesis Evangelion: The End of Evangelion","tt0169858"
"My Summer of Love","tt0382189"
"The Perks of Being a Wallflower","tt1659337"
"Quantico","tt4428122"
"Persona","tt7920978"
"Ponyo","tt0876563"
"Army of Darkness","tt0106308"
"127 Hours","tt1542344"
"The Witcher","tt5180504"
"Back to the Future","tt0088763"
"Cinderella 3: A Twist in Time","tt0465940"
"The Sopranos","tt0141842"
"The Amazing Spider-Man 2","tt1872181"
"Jurassic World: Dominion","tt8041270"
"For a Few Dollars More","tt0059578"
"Captain America: The First Avenger","tt0458339"
"An American in Paris","tt0043278"
"The Twilight Saga: Eclipse","tt1325004"
"Superhuman Law","tt11950134"
"Hold the Dark","tt5057140"
"Black Panther: Wakanda Forever","tt9114286"
"Jackass Presents: Bad Grandpa","tt3063516"
"Game Over, Man!","tt3317234"
"How to Train Your Dragon","tt0892769"
"Lock, Stock and Two Smoking Barrels","tt0120735"
"Little Miss Sunshine","tt0449059"
"Sleepless","tt2072233"
"Romeo + Juliet","tt0117509"
"Spider-Man","tt0145487"
"Dracula","tt0103874"
"Sherlock","tt1475582"
"The Fantastic Four","tt0109770"
"Nappily Ever After","tt0365545"
"All of Us Are Dead","tt14169960"
"The Matrix Revolutions","tt0242653"
"Groundhog Day","tt0107048"
"The Duellists","tt0075968"
"Bhoot Police","tt10083640"
"The Lord of the Rings: The Fellowship of the Ring","tt0120737"
"Fringe","tt1119644"
"Breaking Bad","tt0903747"
"The Big Bang Theory","tt0898266"
"Are You...?","tt2134715"
"Assassin's Creed: Revelations","tt1928116"
"I, Robot","tt0343818"
"Star Wars: Episode IV - A New Hope","tt0076759"
"Metallica Through the Never","tt2172935"
"Merlin","tt1199099"
"Sadak 2","tt7886848"
"Harry Potter and the Chamber of Secrets","tt0295297"
"Catch Me If You Can","tt0264464"
"Corpse Bride","tt0121164"
"Pee-wee's Big Adventure","tt0089791"
"Big Stan","tt0490086"
"Supergirl","tt4016454"
"The Battle of Algiers","tt0058946"
"Nocturnal Animals","tt4550098"
"The King: Eternal Monarch","tt11228748"
"Now You See Me","tt1670345"
"Braveheart","tt0112573"
"Parasite","tt6751668"
"Burn After Reading","tt0887883"
"In the Heart of the Sea","tt1390411"
"Secret Window","tt0363988"
"In Time","tt1637688"
"A Beautiful Mind","tt0268978"
"Dead Snow","tt1278340"
"Scrubs","tt0285403"
"Bullet Train","tt12593682"
"Enchanted","tt0461770"
"300","tt0416449"
"Anger Management","tt0305224"
"Planet Earth","tt0795176"
"The Terminator","tt0088247"
"There Will Be Blood","tt0469494"
"The Cabin in the Woods","tt1259521"
"Dinosaur","tt0130623"
"Cool Runnings","tt0106611"
"Knocked Up","tt0478311"
"12 Angry Men","tt0050083"
"Inglourious Basterds","tt0361748"
"Hot Fuzz","tt0425112"
"Gravity","tt1454468"
"Spider-Man: Miles Morales","tt12496734"
"The Gleaners & I","tt0247380"
"Don't Be a Menace to South Central While Drinking Your Juice in the Hood","tt0116126"
"The Nun","tt5814060"
"Down to Earth","tt0231775"
"American Hustle","tt1800241"
"Citizen Ruth","tt0115906"
"High Plains Drifter","tt0068699"
"Goodfellas","tt0099685"
"The Book of Eli","tt1037705"
"The Place Beyond the Pines","tt1817273"
"City Island","tt1174730"
"The Bad Seed","tt0048977"
"High Art","tt0139362"
"Independence Day","tt0116629"
"Some Came Running","tt0052218"
"The Other Side of the Wall","tt10064968"
"Broken Arrow","tt0042286"
"Back to the Future","tt0088763"
"Bee Movie","tt0389790"
"A Clockwork Orange","tt0066921"
"Tragedy Girls","tt3859272"
"A Wrinkle in Time","tt1620680"
"No Country for Old Men","tt0477348"
"Back to the Future Part II","tt0096874"
"Gone Girl","tt2267998"
"A Clockwork Orange","tt0066921"
"Back to the Future","tt0088763"
"Conan the Destroyer","tt0087078"
"That '70s Show","tt0165598"
"What's Eating Gilbert Grape","tt0108550"
"I Origins","tt2884206"
"My Wife and Kids","tt0273855"
"Flight","tt1907668"
"The Volcano: Rescue from Whakaari","tt21439528"
"Mindhunter","tt5290382"
"Love in Another Language","tt1513713"
"Knocked Up","tt0478311"
"My Cousin Vinny","tt0104952"
"Back to the Future Part II","tt0096874"
"Stuber","tt7734218"
"Navalny","tt17041964"
"The Defiant Ones","tt6958022"
"Batman Forever","tt0112462"
"T2 Trainspotting","tt2763304"
"No Time to Die","tt2382320"
"Unbreakable Kimmy Schmidt","tt3339966"
"Music and Lyrics","tt0758766"
"The Legend of Tarzan","tt0918940"
"American Psycho","tt0144084"
"Midnight Run","tt0095631"
"Scarface","tt0086250"
"Pink Floyd: The Wall","tt0084503"
"The Sea Inside","tt0369702"
